#time,accel_x,accel_y,accel_z
1225.031038,1776.494261,-148.041188,-73238.729609
1225.033589,-1628.453072,-6957.935855,-74158.044206
1225.036140,4293.194464,-2960.823768,-73238.729609
1225.038691,2812.782580,-6513.812290,-73851.606007
1225.041242,3256.906145,-5181.441594,-73085.510509
1225.043793,888.247130,2072.576638,-73085.510509
1225.046344,2516.700203,1776.494261,-72319.415011
1225.048895,3552.988522,11547.212695,-73545.167808
1225.051446,-1036.288319,-16728.654289,-72932.291410
1225.053997,-3404.947333,-11547.212695,-73851.606007
1225.056548,10066.800811,4589.276840,-72472.634111
1225.059099,888.247130,-7846.182985,-73545.167808
1225.061650,592.164754,-9770.718434,-72166.195912
1225.064201,5329.482782,1776.494261,-73391.948708
1225.066752,2072.576638,-8438.347739,-73391.948708
1225.069303,888.247130,-9918.759623,-73545.167808
1225.071855,2812.782580,-2812.782580,-72166.195912
1225.074406,3849.070898,-7105.977043,-72166.195912
1225.076957,888.247130,-6957.935855,-73238.729609
1225.079508,4293.194464,-5329.482782,-73085.510509
1225.082059,3849.070898,-9326.594869,-73391.948708
1225.084610,2812.782580,-2072.576638,-73085.510509
1225.087161,740.205942,-6217.729913,-72012.976812
1225.089712,3404.947333,2072.576638,-72472.634111
1225.092263,3849.070898,740.205942,-73545.167808
1225.094814,2960.823768,7846.182985,-73545.167808
1225.097365,3701.029710,3997.112087,-73085.510509
1225.099926,0.000000,148.041188,-73545.167808
1225.102488,6217.729913,4737.318029,-72472.634111
1225.105050,2664.741391,-148.041188,-73698.386908
1225.107612,2664.741391,-7402.059420,-73085.510509
1225.110174,4589.276840,4589.276840,-72472.634111
1225.112736,1924.535449,5033.400406,-72472.634111
1225.115298,4293.194464,4737.318029,-73238.729609
1225.117859,3256.906145,7698.141797,-73085.510509
1225.120421,1776.494261,-2960.823768,-75077.358804
1225.122983,5625.565159,7105.977043,-74004.825107
1225.125545,296.082377,-5625.565159,-73545.167808
1225.128107,7254.018232,-4145.153275,-72625.853210
1225.130669,9770.718434,22354.219448,-71400.100414
1225.133231,-2368.659014,-8586.388927,-73085.510509
1225.135792,6661.853478,5477.523971,-75077.358804
1225.138354,5921.647536,20133.601622,-72779.072310
1225.140916,-2220.617826,-17912.983796,-74004.825107
1225.143478,11547.212695,23982.672521,-71400.100414
1225.146040,-1628.453072,-5033.400406,-72166.195912
1225.148602,3552.988522,-3552.988522,-74770.920605
1225.151163,6217.729913,9326.594869,-72319.415011
1225.153725,-888.247130,592.164754,-73698.386908
1225.156287,5921.647536,2368.659014,-72625.853210
1225.158849,3108.864956,4737.318029,-72319.415011
1225.161411,2664.741391,-1480.411884,-72932.291410
1225.163973,5329.482782,4441.235652,-73851.606007
1225.166535,-444.123565,-2072.576638,-73391.948708
1225.169096,2072.576638,2516.700203,-73238.729609
